timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-12T07:18:17,codecarbon,44221c74-e070-4655-87f2-7da7be6de2a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,129.48603319999984,0.0011263995292201,8.699004065406682e-06,47.5,25.49182990021035,20.0,0.0017082989102083,0.000978355227128,0.0007192673099999,0.0034059214473363,Italy,ITA,the marches,,,Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.2,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 3060 Ti,13.4471,43.2996,24.983673095703125,machine,N,1.0
2025-07-12T07:25:37,codecarbon,b528adc8-2dcf-4707-8d24-ed34453878d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.46436330000006,0.0007553469764381,8.735934061265787e-06,47.5,26.41626536518868,20.0,0.0011403896134722,0.0006634191418459,0.0004801521311111,0.0022839608864293,Italy,ITA,the marches,,,Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.2,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 3060 Ti,13.4471,43.2996,24.983673095703125,machine,N,1.0
2025-07-12T07:29:57,codecarbon,e9757a76-f318-4dcd-a0c9-f27e1d9f7b71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.84433890000014,0.0007667369338172,8.828864880877934e-06,47.5,24.4368522125784,20.0,0.0011457071632638,0.0006903027744639,0.0004823910377777,0.0023184009755056,Italy,ITA,the marches,,,Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.2,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 3060 Ti,13.4471,43.2996,24.983673095703125,machine,N,1.0
2025-07-12T07:33:05,codecarbon,83235c3c-cedd-4553-a491-abae0b404059,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,85.42533240000012,0.0007218475948109,8.450041393236061e-06,47.5,24.199769337313715,20.0,0.0011270164793055,0.000581128798236,0.0004745227199999,0.0021826679975415,Italy,ITA,the marches,,,Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.2,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 3060 Ti,13.4471,43.2996,24.983673095703125,machine,N,1.0
2025-07-12T07:36:25,codecarbon,0d46ac56-1891-446b-a2c3-4d52e39717dc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,86.20144909999999,0.0007302563463496,8.471508936033071e-06,47.5,24.435732698150407,20.0,0.0011371405910416,0.000592167418178,0.0004787857333333,0.002208093742553,Italy,ITA,the marches,,,Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.2,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 3060 Ti,13.4471,43.2996,24.983673095703125,machine,N,1.0
2025-07-12T07:39:52,codecarbon,1f9cddd6-78da-44af-82f5-d422f38f746e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,87.70310910000035,0.0007544455979483,8.602267418913982e-06,47.5,24.238515561861217,20.0,0.0011570736163888,0.000636983565142,0.000487178185,0.0022812353665309,Italy,ITA,the marches,,,Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.2,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 3060 Ti,13.4471,43.2996,24.983673095703125,machine,N,1.0
2025-07-12T07:44:03,codecarbon,2b01c72f-498f-486a-94cb-7504a16e25ea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,85.68113550000044,0.0007287070185652211,8.50487116344551e-06,47.5,24.534878387168266,20.0,0.0011303890334027908,0.0005970774221060737,0.00047594254722222714,0.0022034090027310913,Italy,ITA,the marches,,,Linux-5.10.102.1-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.2,16,Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz,1,1 x NVIDIA GeForce RTX 3060 Ti,13.4471,43.2996,24.983673095703125,machine,N,1.0
